id,name,market,33types,17types
4849,エン・ジャパン,市場第一部（内国株）,9050,10
4875,メディシノバ・インク,JASDAQ(スタンダード・外国株）,3250,5
4880,セルソース,マザーズ（内国株）,3250,5
4901,富士フイルムホールディングス,市場第一部（内国株）,3200,4
4902,コニカミノルタ,市場第一部（内国株）,3650,9
4911,資生堂,市場第一部（内国株）,3200,4
4912,ライオン,市場第一部（内国株）,3200,4
4914,高砂香料工業,市場第一部（内国株）,3200,4
4917,マンダム,市場第一部（内国株）,3200,4
4918,アイビー化粧品,JASDAQ(スタンダード・内国株）,3200,4
4919,ミルボン,市場第一部（内国株）,3200,4
4920,日本色材工業研究所,JASDAQ(スタンダード・内国株）,3200,4
4921,ファンケル,市場第一部（内国株）,3200,4
4922,コーセー,市場第一部（内国株）,3200,4
4923,コタ,市場第一部（内国株）,3200,4
4925,ハーバー研究所,JASDAQ(スタンダード・内国株）,3200,4
4926,シーボン,市場第一部（内国株）,3200,4
4927,ポーラ・オルビスホールディングス,市場第一部（内国株）,3200,4
4928,ノエビアホールディングス,市場第一部（内国株）,3200,4
4929,アジュバンコスメジャパン,市場第一部（内国株）,3200,4
4931,新日本製薬,マザーズ（内国株）,3200,4
4951,エステー,市場第一部（内国株）,3200,4
4952,エス・ディー・エス　バイオテック,市場第二部（内国株）,3200,4
4955,アグロ　カネショウ,市場第一部（内国株）,3200,4
4956,コニシ,市場第一部（内国株）,3200,4
4957,ヤスハラケミカル,市場第二部（内国株）,3200,4
4958,長谷川香料,市場第一部（内国株）,3200,4
4960,ケミプロ化成,市場第二部（内国株）,3200,4
4962,互応化学工業,市場第二部（内国株）,3200,4
4963,星光ＰＭＣ,市場第一部（内国株）,3200,4
4966,上村工業,市場第二部（内国株）,3200,4
4967,小林製薬,市場第一部（内国株）,3200,4
4968,荒川化学工業,市場第一部（内国株）,3200,4
4970,東洋合成工業,JASDAQ(スタンダード・内国株）,3200,4
4971,メック,市場第一部（内国株）,3200,4
4972,綜研化学,JASDAQ(スタンダード・内国株）,3200,4
4973,日本高純度化学,市場第一部（内国株）,3200,4
4974,タカラバイオ,市場第一部（内国株）,3200,4
4975,ＪＣＵ,市場第一部（内国株）,3200,4
4976,東洋ドライルーブ,JASDAQ(スタンダード・内国株）,3200,4
4977,新田ゼラチン,市場第一部（内国株）,3200,4
4978,リプロセル,JASDAQ(グロース・内国株）,3200,4
4979,ＯＡＴアグリオ,市場第一部（内国株）,3200,4
4980,デクセリアルズ,市場第一部（内国株）,3200,4
4985,アース製薬,市場第一部（内国株）,3200,4
4987,寺岡製作所,市場第二部（内国株）,3200,4
4990,昭和化学工業,市場第二部（内国株）,3200,4
4992,北興化学工業,市場第一部（内国株）,3200,4
4994,大成ラミック,市場第一部（内国株）,3200,4
4996,クミアイ化学工業,市場第一部（内国株）,3200,4
4997,日本農薬,市場第一部（内国株）,3200,4
4998,フマキラー,市場第二部（内国株）,3200,4
4999,セメダイン,市場第二部（内国株）,3200,4
5008,東亜石油,市場第二部（内国株）,3300,2
5009,富士興産,市場第一部（内国株）,6050,13
5010,日本精蝋,市場第二部（内国株）,3300,2
5011,ニチレキ,市場第一部（内国株）,3300,2
5013,ユシロ化学工業,市場第一部（内国株）,3300,2
5015,ビーピー・カストロール,市場第一部（内国株）,3300,2
5017,富士石油,市場第一部（内国株）,3300,2
5018,ＭＯＲＥＳＣＯ,市場第一部（内国株）,3300,2
5019,出光興産,市場第一部（内国株）,3300,2
5020,ＪＸＴＧホールディングス,市場第一部（内国株）,3300,2
5021,コスモエネルギーホールディングス,市場第一部（内国株）,3300,2
5101,横浜ゴム,市場第一部（内国株）,3350,6
5103,昭和ホールディングス,市場第二部（内国株）,3350,6
5104,日東化工,市場第二部（内国株）,3350,6
5105,ＴＯＹＯ　ＴＩＲＥ,市場第一部（内国株）,3350,6
5108,ブリヂストン,市場第一部（内国株）,3350,6
5110,住友ゴム工業,市場第一部（内国株）,3350,6
5121,藤倉コンポジット,市場第一部（内国株）,3350,6
5122,オカモト,市場第一部（内国株）,3350,6
5142,アキレス,市場第一部（内国株）,3200,4
5161,西川ゴム工業,市場第二部（内国株）,3350,6
5162,朝日ラバー,JASDAQ(スタンダード・内国株）,3350,6
5184,ニチリン,市場第二部（内国株）,3350,6
5185,フコク,市場第一部（内国株）,3350,6
5186,ニッタ,市場第一部（内国株）,3350,6
5187,クリエートメディック,市場第一部（内国株）,3750,9
5189,櫻護謨,市場第二部（内国株）,3350,6
5191,住友理工,市場第一部（内国株）,3350,6
5192,三ツ星ベルト,市場第一部（内国株）,3350,6
5194,相模ゴム工業,市場第二部（内国株）,3350,6
5195,バンドー化学,市場第一部（内国株）,3350,6
5199,不二ラテックス,JASDAQ(スタンダード・内国株）,3350,6
5201,ＡＧＣ,市場第一部（内国株）,3400,3
5202,日本板硝子,市場第一部（内国株）,3400,3
5204,石塚硝子,市場第一部（内国株）,3400,3
5208,有沢製作所,市場第一部（内国株）,3200,4
5210,日本山村硝子,市場第一部（内国株）,3400,3
5212,不二硝子,JASDAQ(スタンダード・内国株）,3400,3
5214,日本電気硝子,市場第一部（内国株）,3400,3
5216,倉元製作所,JASDAQ(スタンダード・内国株）,3400,3
5217,テクノクオーツ,JASDAQ(スタンダード・内国株）,3400,3
5218,オハラ,市場第一部（内国株）,3400,3
5232,住友大阪セメント,市場第一部（内国株）,3400,3
5233,太平洋セメント,市場第一部（内国株）,3400,3
5237,ノザワ,市場第二部（内国株）,3400,3
5261,リソルホールディングス,市場第一部（内国株）,9050,10
5262,日本ヒューム,市場第一部（内国株）,3400,3
5268,旭コンクリート工業,市場第二部（内国株）,3400,3
5269,日本コンクリート工業,市場第一部（内国株）,3400,3
5271,トーヨーアサノ,市場第二部（内国株）,3400,3
5273,三谷セキサン,市場第一部（内国株）,3400,3
5277,スパンクリートコーポレーション,JASDAQ(スタンダード・内国株）,3400,3
5279,日本興業,JASDAQ(スタンダード・内国株）,3400,3
5280,ヨシコン,JASDAQ(スタンダード・内国株）,8050,17
5282,ジオスター,市場第二部（内国株）,3400,3
5283,高見澤,JASDAQ(スタンダード・内国株）,6050,13
5284,ヤマウ,JASDAQ(スタンダード・内国株）,3400,3
5285,ヤマックス,JASDAQ(スタンダード・内国株）,3400,3
5287,イトーヨーギョー,市場第二部（内国株）,3400,3
5288,アジアパイルホールディングス,市場第一部（内国株）,3400,3
5290,ベルテクスコーポレーション,市場第二部（内国株）,3400,3
5301,東海カーボン,市場第一部（内国株）,3400,3
5302,日本カーボン,市場第一部（内国株）,3400,3
5304,ＳＥＣカーボン,市場第二部（内国株）,3400,3
5310,東洋炭素,市場第一部（内国株）,3400,3
5331,ノリタケカンパニーリミテド,市場第一部（内国株）,3400,3
5332,ＴＯＴＯ,市場第一部（内国株）,3400,3
5333,日本碍子,市場第一部（内国株）,3400,3
5334,日本特殊陶業,市場第一部（内国株）,3400,3
5337,ダントーホールディングス,市場第一部（内国株）,3400,3
5341,アサヒ衛陶,市場第二部（内国株）,3400,3
5344,ＭＡＲＵＷＡ,市場第一部（内国株）,3400,3
5351,品川リフラクトリーズ,市場第一部（内国株）,3400,3
5352,黒崎播磨,市場第一部（内国株）,3400,3
5355,日本坩堝,市場第二部（内国株）,3400,3
5357,ヨータイ,市場第一部（内国株）,3400,3
5358,イソライト工業,市場第一部（内国株）,3400,3
5363,東京窯業,市場第一部（内国株）,3400,3
5367,ニッカトー,市場第一部（内国株）,3400,3
5380,新東,JASDAQ(スタンダード・内国株）,3400,3
5381,Ｍｉｐｏｘ,JASDAQ(スタンダード・内国株）,3400,3
5384,フジミインコーポレーテッド,市場第一部（内国株）,3400,3
5386,鶴弥,市場第二部（内国株）,3400,3
5387,チヨダウーテ,JASDAQ(スタンダード・内国株）,3400,3
5388,クニミネ工業,市場第一部（内国株）,3400,3
5391,エーアンドエーマテリアル,市場第一部（内国株）,3400,3
5393,ニチアス,市場第一部（内国株）,3400,3
5395,理研コランダム,市場第二部（内国株）,3400,3
5401,日本製鉄,市場第一部（内国株）,3450,7
5406,神戸製鋼所,市場第一部（内国株）,3450,7
5408,中山製鋼所,市場第一部（内国株）,3450,7
5410,合同製鐵,市場第一部（内国株）,3450,7
5411,ジェイ　エフ　イー　ホールディングス,市場第一部（内国株）,3450,7
5423,東京製鐵,市場第一部（内国株）,3450,7
5440,共英製鋼,市場第一部（内国株）,3450,7
5444,大和工業,市場第一部（内国株）,3450,7
5445,東京鐵鋼,市場第一部（内国株）,3450,7
5446,北越メタル,市場第二部（内国株）,3450,7
5449,大阪製鐵,市場第一部（内国株）,3450,7
5451,淀川製鋼所,市場第一部（内国株）,3450,7
5458,高砂鐵工,市場第二部（内国株）,3450,7
5463,丸一鋼管,市場第一部（内国株）,3450,7
5464,モリ工業,市場第一部（内国株）,3450,7
5471,大同特殊鋼,市場第一部（内国株）,3450,7
5476,日本高周波鋼業,市場第一部（内国株）,3450,7
5480,日本冶金工業,市場第一部（内国株）,3450,7
5481,山陽特殊製鋼,市場第一部（内国株）,3450,7
5482,愛知製鋼,市場第一部（内国株）,3450,7
5484,東北特殊鋼,JASDAQ(スタンダード・内国株）,3450,7
5486,日立金属,市場第一部（内国株）,3450,7
5491,日本金属,市場第一部（内国株）,3450,7
5541,大平洋金属,市場第一部（内国株）,3450,7
5542,新報国製鉄,JASDAQ(スタンダード・内国株）,3450,7
5563,新日本電工,市場第一部（内国株）,3450,7
5602,栗本鐵工所,市場第一部（内国株）,3450,7
5603,虹技,市場第一部（内国株）,3450,7
5609,日本鋳造,市場第二部（内国株）,3450,7
5610,大和重工,市場第二部（内国株）,3450,7
5612,日本鋳鉄管,市場第一部（内国株）,3450,7
5614,川金ホールディングス,市場第二部（内国株）,3450,7
5631,日本製鋼所,市場第一部（内国株）,3600,8
5632,三菱製鋼,市場第一部（内国株）,3450,7
5644,メタルアート,市場第二部（内国株）,3450,7
5658,日亜鋼業,市場第一部（内国株）,3450,7
5659,日本精線,市場第一部（内国株）,3450,7
5660,神鋼鋼線工業,市場第二部（内国株）,3450,7
5695,パウダーテック,JASDAQ(スタンダード・内国株）,3450,7
5697,サンユウ,市場第二部（内国株）,3450,7
5698,エンビプロ・ホールディングス,市場第一部（内国株）,3450,7
5699,イボキン,JASDAQ(スタンダード・内国株）,3450,7
5702,大紀アルミニウム工業所,市場第一部（内国株）,3500,7
5703,日本軽金属ホールディングス,市場第一部（内国株）,3500,7
5704,ＪＭＣ,マザーズ（内国株）,3500,7
5706,三井金属鉱業,市場第一部（内国株）,3500,7
5707,東邦亜鉛,市場第一部（内国株）,3500,7
5711,三菱マテリアル,市場第一部（内国株）,3500,7
5713,住友金属鉱山,市場第一部（内国株）,3500,7
5714,ＤＯＷＡホールディングス,市場第一部（内国株）,3500,7
5715,古河機械金属,市場第一部（内国株）,3500,7
5721,エス・サイエンス,市場第一部（内国株）,3500,7
5724,アサカ理研,JASDAQ(スタンダード・内国株）,3500,7
5726,大阪チタニウムテクノロジーズ,市場第一部（内国株）,3500,7
5727,東邦チタニウム,市場第一部（内国株）,3500,7
5729,日本精鉱,市場第二部（内国株）,3500,7
5741,ＵＡＣＪ,市場第一部（内国株）,3500,7
5742,エヌアイシ・オートテック,JASDAQ(スタンダード・内国株）,3500,7
5753,日本伸銅,市場第二部（内国株）,3500,7
5757,ＣＫサンエツ,市場第一部（内国株）,3500,7
5781,東邦金属,市場第二部（内国株）,3500,7
5801,古河電気工業,市場第一部（内国株）,3500,7
5802,住友電気工業,市場第一部（内国株）,3500,7
5803,フジクラ,市場第一部（内国株）,3500,7
5805,昭和電線ホールディングス,市場第一部（内国株）,3500,7
5807,東京特殊電線,市場第一部（内国株）,3500,7
5809,タツタ電線,市場第一部（内国株）,3500,7
5816,オーナンバ,市場第二部（内国株）,3500,7
5817,ＪＭＡＣＳ,市場第二部（内国株）,3500,7
5819,カナレ電気,市場第一部（内国株）,3500,7
5820,三ッ星,JASDAQ(スタンダード・内国株）,3500,7
5821,平河ヒューテック,市場第一部（内国株）,3500,7
5851,リョービ,市場第一部（内国株）,3500,7
5852,アーレスティ,市場第一部（内国株）,3500,7
5856,エルアイイーエイチ,市場第二部（内国株）,6100,14
5857,アサヒホールディングス,市場第一部（内国株）,3500,7
5858,ＳＴＧ,PRO Market,3500,7
5900,ダイケン,JASDAQ(スタンダード・内国株）,3550,3
5901,東洋製罐グループホールディングス,市場第一部（内国株）,3550,3
5902,ホッカンホールディングス,市場第一部（内国株）,3550,3
5903,シンポ,JASDAQ(スタンダード・内国株）,3550,3
5905,日本製罐,市場第二部（内国株）,3550,3
5906,エムケー精工,JASDAQ(スタンダード・内国株）,3550,3
5907,ＪＦＥコンテイナー,市場第二部（内国株）,3550,3
5909,コロナ,市場第一部（内国株）,3550,3
5911,横河ブリッジホールディングス,市場第一部（内国株）,3550,3
5912,ＯＳＪＢホールディングス,市場第一部（内国株）,2050,3
5915,駒井ハルテック,市場第一部（内国株）,3550,3
5918,瀧上工業,市場第二部（内国株）,3550,3
5921,川岸工業,市場第二部（内国株）,3550,3
5922,那須電機鉄工,市場第二部（内国株）,3550,3
5923,高田機工,市場第一部（内国株）,3550,3
5928,アルメタックス,市場第二部（内国株）,3550,3
5929,三和ホールディングス,市場第一部（内国株）,3550,3
5930,文化シヤッター,市場第一部（内国株）,3550,3
5932,三協立山,市場第一部（内国株）,3550,3
5933,アルインコ,市場第一部（内国株）,3550,3
5935,元旦ビューティ工業,JASDAQ(スタンダード・内国株）,3550,3
5936,東洋シヤッター,市場第一部（内国株）,3550,3
5938,ＬＩＸＩＬグループ,市場第一部（内国株）,3550,3
5939,大谷工業,JASDAQ(スタンダード・内国株）,3550,3
5940,不二サッシ,市場第二部（内国株）,3550,3
5941,中西製作所,市場第二部（内国株）,3550,3
5942,日本フイルコン,市場第一部（内国株）,3550,3
5943,ノーリツ,市場第一部（内国株）,3550,3
5945,天龍製鋸,JASDAQ(スタンダード・内国株）,3550,3
5946,長府製作所,市場第一部（内国株）,3550,3
5947,リンナイ,市場第一部（内国株）,3550,3
5949,ユニプレス,市場第一部（内国株）,3700,6
5950,日本パワーファスニング,市場第二部（内国株）,3550,3
5951,ダイニチ工業,市場第一部（内国株）,3550,3
5952,アマテイ,市場第二部（内国株）,3550,3
5955,ヤマシナ,市場第二部（内国株）,3550,3
5956,トーソー,市場第二部（内国株）,3550,3
5957,日東精工,市場第一部（内国株）,3550,3
5958,三洋工業,市場第一部（内国株）,3550,3
5959,岡部,市場第一部（内国株）,3550,3
5962,浅香工業,市場第二部（内国株）,3800,10
5964,東洋刃物,市場第二部（内国株）,3550,3
5965,フジマック,市場第二部（内国株）,3550,3
5966,京都機械工具,市場第二部（内国株）,3550,3
5967,ＴＯＮＥ,市場第二部（内国株）,3550,3
5969,ロブテックス,市場第二部（内国株）,3550,3
5970,ジーテクト,市場第一部（内国株）,3550,3
5971,共和工業所,JASDAQ(スタンダード・内国株）,3550,3
5973,トーアミ,市場第二部（内国株）,3550,3
5974,中国工業,市場第二部（内国株）,3550,3
5975,東プレ,市場第一部（内国株）,3550,3
5976,高周波熱錬,市場第一部（内国株）,3550,3
5981,東京製綱,市場第一部（内国株）,3550,3
5982,マルゼン,市場第二部（内国株）,3550,3
5983,イワブチ,JASDAQ(スタンダード・内国株）,3550,3
5984,兼房,市場第二部（内国株）,3550,3
5985,サンコール,市場第一部（内国株）,3550,3
5986,モリテック　スチール,市場第一部（内国株）,3550,3
5987,オーネックス,JASDAQ(スタンダード・内国株）,3550,3
5988,パイオラックス,市場第一部（内国株）,3550,3
5989,エイチワン,市場第一部（内国株）,3550,3
5990,スーパーツール,JASDAQ(スタンダード・内国株）,3550,3
5991,日本発條,市場第一部（内国株）,3550,3
5992,中央発條,市場第一部（内国株）,3550,3
5994,ファインシンター,市場第二部（内国株）,3550,3
5997,協立エアテック,JASDAQ(スタンダード・内国株）,3550,3
5998,アドバネクス,市場第一部（内国株）,3550,3
5999,イハラサイエンス,JASDAQ(スタンダード・内国株）,3550,3
6005,三浦工業,市場第一部（内国株）,3600,8
6013,タクマ,市場第一部（内国株）,3600,8
6016,ジャパンエンジンコーポレーション,市場第二部（内国株）,3700,6
6018,阪神内燃機工業,市場第二部（内国株）,3700,6
6022,赤阪鐵工所,市場第二部（内国株）,3600,8
6023,ダイハツディーゼル,市場第二部（内国株）,3700,6
6026,ＧＭＯ　ＴＥＣＨ,マザーズ（内国株）,9050,10
6027,弁護士ドットコム,マザーズ（内国株）,9050,10
6028,テクノプロ・ホールディングス,市場第一部（内国株）,9050,10
6029,アトラ,市場第一部（内国株）,9050,10
6030,アドベンチャー,マザーズ（内国株）,9050,10
6031,サイジニア,マザーズ（内国株）,9050,10
6032,インターワークス,市場第一部（内国株）,9050,10
6033,エクストリーム,マザーズ（内国株）,9050,10
6034,ＭＲＴ,マザーズ（内国株）,9050,10
6035,アイ・アールジャパンホールディングス,市場第一部（内国株）,9050,10
6036,ＫｅｅＰｅｒ技研,市場第一部（内国株）,9050,10
6037,ファーストロジック,市場第一部（内国株）,9050,10
6038,イード,マザーズ（内国株）,9050,10
6039,日本動物高度医療センター,マザーズ（内国株）,9050,10
6040,日本スキー場開発,マザーズ（内国株）,9050,10
6042,ニッキ,市場第二部（内国株）,3700,6
6044,三機サービス,市場第一部（内国株）,9050,10
6045,レントラックス,マザーズ（内国株）,9050,10
6046,リンクバル,マザーズ（内国株）,9050,10
6047,Ｇｕｎｏｓｙ,市場第一部（内国株）,9050,10
6048,デザインワン・ジャパン,市場第一部（内国株）,9050,10
6049,イトクロ,マザーズ（内国株）,9050,10
6050,イー・ガーディアン,市場第一部（内国株）,9050,10
6054,リブセンス,市場第一部（内国株）,9050,10
6055,ジャパンマテリアル,市場第一部（内国株）,9050,10
6058,ベクトル,市場第一部（内国株）,9050,10
6059,ウチヤマホールディングス,市場第一部（内国株）,9050,10
6060,こころネット,JASDAQ(スタンダード・内国株）,9050,10
6061,ユニバーサル園芸社,JASDAQ(スタンダード・内国株）,9050,10
6062,チャーム・ケア・コーポレーション,市場第一部（内国株）,9050,10
6063,日本エマージェンシーアシスタンス,JASDAQ(スタンダード・内国株）,9050,10
6064,アクトコール,マザーズ（内国株）,9050,10
6065,ライクキッズ,市場第一部（内国株）,9050,10
6066,新東京グループ,PRO Market,9050,10
6067,インパクトホールディングス,マザーズ（内国株）,9050,10
6069,トレンダーズ,マザーズ（内国株）,9050,10
6070,キャリアリンク,市場第一部（内国株）,9050,10
6071,ＩＢＪ,市場第一部（内国株）,9050,10
6072,地盤ネットホールディングス,マザーズ（内国株）,9050,10
6073,アサンテ,市場第一部（内国株）,9050,10
6074,ジェイエスエス,JASDAQ(スタンダード・内国株）,9050,10
6077,Ｎ・フィールド,市場第一部（内国株）,9050,10
6078,バリューＨＲ,市場第一部（内国株）,9050,10
6080,Ｍ＆Ａキャピタルパートナーズ,市場第一部（内国株）,9050,10
6081,アライドアーキテクツ,マザーズ（内国株）,9050,10
6082,ライドオンエクスプレスホールディングス,市場第一部（内国株）,9050,10
6083,ＥＲＩホールディングス,市場第一部（内国株）,9050,10
6085,アーキテクツ・スタジオ・ジャパン,マザーズ（内国株）,9050,10
6086,シンメンテホールディングス,マザーズ（内国株）,9050,10
6087,アビスト,市場第一部（内国株）,9050,10
6088,シグマクシス,市場第一部（内国株）,9050,10
6089,ウィルグループ,市場第一部（内国株）,9050,10
6090,ヒューマン・メタボローム・テクノロジーズ,マザーズ（内国株）,9050,10
6091,ウエスコホールディングス,市場第二部（内国株）,9050,10
6092,エンバイオ・ホールディングス,マザーズ（内国株）,9050,10
6093,エスクロー・エージェント・ジャパン,市場第一部（内国株）,9050,10
6094,フリークアウト・ホールディングス,マザーズ（内国株）,9050,10
6095,メドピア,マザーズ（内国株）,9050,10
6096,レアジョブ,マザーズ（内国株）,9050,10
6098,リクルートホールディングス,市場第一部（内国株）,9050,10
6099,エラン,市場第一部（内国株）,9050,10
6101,ツガミ,市場第一部（内国株）,3600,8
6103,オークマ,市場第一部（内国株）,3600,8
6104,東芝機械,市場第一部（内国株）,3600,8
6112,小島鉄工所,市場第二部（内国株）,3600,8
6113,アマダホールディングス,市場第一部（内国株）,3600,8
6118,アイダエンジニアリング,市場第一部（内国株）,3600,8
6121,滝澤鉄工所,市場第一部（内国株）,3600,8
6125,岡本工作機械製作所,市場第二部（内国株）,3600,8
6131,浜井産業,市場第二部（内国株）,3600,8
6134,ＦＵＪＩ,市場第一部（内国株）,3600,8
6135,牧野フライス製作所,市場第一部（内国株）,3600,8
6136,オーエスジー,市場第一部（内国株）,3600,8
6137,小池酸素工業,市場第二部（内国株）,3600,8
6138,ダイジェット工業,市場第一部（内国株）,3600,8
6140,旭ダイヤモンド工業,市場第一部（内国株）,3600,8
6141,ＤＭＧ森精機,市場第一部（内国株）,3600,8
6143,ソディック,市場第一部（内国株）,3600,8
6144,西部電機,市場第二部（内国株）,3600,8
6145,ＮＩＴＴＯＫＵ,JASDAQ(スタンダード・内国株）,3600,8
6146,ディスコ,市場第一部（内国株）,3600,8
6147,ヤマザキ,JASDAQ(スタンダード・内国株）,3600,8
6149,小田原エンジニアリング,JASDAQ(スタンダード・内国株）,3600,8
6150,タケダ機械,JASDAQ(スタンダード・内国株）,3600,8
6151,日東工器,市場第一部（内国株）,3600,8
6155,高松機械工業,市場第二部（内国株）,3600,8
6156,エーワン精密,JASDAQ(スタンダード・内国株）,3600,8
6157,日進工具,市場第一部（内国株）,3600,8
6158,和井田製作所,JASDAQ(スタンダード・内国株）,3600,8
6159,ミクロン精密,JASDAQ(スタンダード・内国株）,3600,8
6161,エスティック,市場第二部（内国株）,3600,8
6164,太陽工機,JASDAQ(スタンダード・内国株）,3600,8
6165,パンチ工業,市場第一部（内国株）,3600,8
6166,中村超硬,マザーズ（内国株）,3600,8
6167,冨士ダイス,市場第一部（内国株）,3600,8
6171,土木管理総合試験所,市場第一部（内国株）,9050,10
6172,メタップス,マザーズ（内国株）,9050,10
6173,アクアライン,マザーズ（内国株）,9050,10
6174,デンタス,PRO Market,9050,10
6175,ネットマーケティング,市場第一部（内国株）,9050,10
6176,ブランジスタ,マザーズ（内国株）,9050,10
6177,ＡｐｐＢａｎｋ,マザーズ（内国株）,9050,10
6178,日本郵政,市場第一部（内国株）,9050,10
6180,ＧＭＯメディア,マザーズ（内国株）,9050,10
6181,パートナーエージェント,マザーズ（内国株）,9050,10
6182,ロゼッタ,マザーズ（内国株）,9050,10
6183,ベルシステム２４ホールディングス,市場第一部（内国株）,9050,10
6184,鎌倉新書,市場第一部（内国株）,9050,10
6185,ＳＭＮ,市場第一部（内国株）,9050,10
6186,一蔵,市場第一部（内国株）,9050,10
6187,ＬＩＴＡＬＩＣＯ,市場第一部（内国株）,9050,10
6188,富士ソフトサービスビューロ,市場第二部（内国株）,9050,10
6189,グローバルキッズＣＯＭＰＡＮＹ,市場第一部（内国株）,9050,10
6190,フェニックスバイオ,マザーズ（内国株）,9050,10
6191,エボラブルアジア,市場第一部（内国株）,9050,10
6192,ハイアス・アンド・カンパニー,マザーズ（内国株）,9050,10
6193,バーチャレクス・ホールディングス,マザーズ（内国株）,9050,10
6194,アトラエ,市場第一部（内国株）,9050,10
6195,ホープ,マザーズ（内国株）,9050,10
6196,ストライク,市場第一部（内国株）,9050,10
6197,ソラスト,市場第一部（内国株）,9050,10
6198,キャリア,マザーズ（内国株）,9050,10
6199,セラク,市場第一部（内国株）,9050,10
6200,インソース,市場第一部（内国株）,9050,10
6201,豊田自動織機,市場第一部（内国株）,3700,6
6203,豊和工業,市場第一部（内国株）,3600,8
6205,ＯＫＫ,市場第一部（内国株）,3600,8
6208,石川製作所,市場第一部（内国株）,3600,8
6210,東洋機械金属,市場第一部（内国株）,3600,8
6217,津田駒工業,市場第一部（内国株）,3600,8
6218,エンシュウ,市場第一部（内国株）,3600,8
6222,島精機製作所,市場第一部（内国株）,3600,8
6232,自律制御システム研究所,マザーズ（内国株）,3600,8
6233,極東産機,JASDAQ(スタンダード・内国株）,3600,8
6235,オプトラン,市場第一部（内国株）,3600,8
6236,ＮＣホールディングス,市場第一部（内国株）,3600,8
6237,イワキポンプ,市場第一部（内国株）,3600,8
6238,フリュー,市場第一部（内国株）,3600,8
6239,ナガオカ,JASDAQ(スタンダード・内国株）,3600,8
6240,ヤマシンフィルタ,市場第一部（内国株）,3600,8
6245,ヒラノテクシード,市場第二部（内国株）,3600,8
6246,テクノスマート,市場第二部（内国株）,3600,8
6247,日阪製作所,市場第一部（内国株）,3600,8
6248,横田製作所,JASDAQ(スタンダード・内国株）,3600,8
6249,ゲームカード・ジョイコホールディングス,JASDAQ(スタンダード・内国株）,3600,8
6250,やまびこ,市場第一部（内国株）,3600,8
6254,野村マイクロ・サイエンス,JASDAQ(スタンダード・内国株）,3600,8
6255,エヌ・ピー・シー,マザーズ（内国株）,3600,8
6256,ニューフレアテクノロジー,JASDAQ(スタンダード・内国株）,3600,8
6257,藤商事,JASDAQ(スタンダード・内国株）,3600,8
6258,平田機工,市場第一部（内国株）,3600,8
6262,ペガサスミシン製造,市場第一部（内国株）,3600,8
6264,マルマエ,市場第一部（内国株）,3600,8
6265,妙徳,JASDAQ(スタンダード・内国株）,3600,8
6266,タツモ,市場第一部（内国株）,3600,8
6267,ゼネラルパッカー,JASDAQ(スタンダード・内国株）,3600,8
6268,ナブテスコ,市場第一部（内国株）,3600,8
6269,三井海洋開発,市場第一部（内国株）,3600,8
6271,ニッセイ,市場第二部（内国株）,3600,8
6272,レオン自動機,市場第一部（内国株）,3600,8
6273,ＳＭＣ,市場第一部（内国株）,3600,8
6274,ヤマハモーターロボティクスホールディングス,市場第一部（内国株）,3600,8
6276,ナビタス,JASDAQ(スタンダード・内国株）,3600,8
6277,ホソカワミクロン,市場第一部（内国株）,3600,8
6278,ユニオンツール,市場第一部（内国株）,3600,8
6279,瑞光,市場第二部（内国株）,3600,8
6281,前田製作所,JASDAQ(スタンダード・内国株）,3600,8
6282,オイレス工業,市場第一部（内国株）,3600,8
6284,日精エー・エス・ビー機械,市場第一部（内国株）,3600,8
6286,靜甲,JASDAQ(スタンダード・内国株）,3600,8
6287,サトーホールディングス,市場第一部（内国株）,3600,8
6289,技研製作所,市場第一部（内国株）,3600,8
6291,日本エアーテック,市場第一部（内国株）,3600,8
6292,カワタ,市場第一部（内国株）,3600,8
6293,日精樹脂工業,市場第一部（内国株）,3600,8
6294,オカダアイヨン,市場第一部（内国株）,3600,8
6297,鉱研工業,JASDAQ(スタンダード・内国株）,3600,8
6298,ワイエイシイホールディングス,市場第一部（内国株）,3600,8
6299,神鋼環境ソリューション,市場第二部（内国株）,3600,8
6301,小松製作所,市場第一部（内国株）,3600,8
6302,住友重機械工業,市場第一部（内国株）,3600,8
6303,ササクラ,市場第二部（内国株）,3600,8
6305,日立建機,市場第一部（内国株）,3600,8
6306,日工,市場第一部（内国株）,3600,8
6307,サンセイ,市場第二部（内国株）,3600,8
6309,巴工業,市場第一部（内国株）,3600,8
6310,井関農機,市場第一部（内国株）,3600,8
6312,フロイント産業,JASDAQ(スタンダード・内国株）,3600,8
6315,ＴＯＷＡ,市場第一部（内国株）,3600,8
6316,丸山製作所,市場第一部（内国株）,3600,8
6317,北川鉄工所,市場第一部（内国株）,3600,8
6319,シンニッタン,市場第一部（内国株）,3450,7
6322,タクミナ,市場第二部（内国株）,3600,8
6323,ローツェ,市場第一部（内国株）,3600,8
6324,ハーモニック・ドライブ・システムズ,JASDAQ(スタンダード・内国株）,3600,8
6325,タカキタ,市場第一部（内国株）,3600,8
6326,クボタ,市場第一部（内国株）,3600,8
6327,北川精機,JASDAQ(スタンダード・内国株）,3600,8
6328,荏原実業,市場第一部（内国株）,3600,8
6330,東洋エンジニアリング,市場第一部（内国株）,2050,3
